LocationID,X,Y,Z,Type,ObjectName,Map,Territory
6851290,-336.743103,-0.002133,-84.966927,59,QB_StmBda702_001,369,621
6851301,95.015251,8.283055,523.636597,59,QB_StmBda702_001,369,621
6978148,-296.450287,11.1832,222.761597,45,QB_StmBda702_001,369,621
6978149,-278.636688,12.13976,170.584,45,QB_StmBda702_001,369,621
6978150,-298.91449,11.34857,217.235504,45,QB_StmBda702_001,369,621
6978151,-276.69339,12.00123,167.244293,45,QB_StmBda702_001,369,621
6978152,-269.806305,18.33803,172.610992,45,QB_StmBda702_001,369,621
6978154,-278.997009,11.15429,181.036804,45,QB_StmBda702_001,369,621
6989587,39.80957,32.712139,680.040222,49,QB_StmBda702_001,369,621
6990528,55.143002,43.799999,733.604187,45,QB_StmBda702_001,369,621
6997563,-28.659121,6.469071,560.998718,49,QB_StmBda702_001,369,621
6997789,-589.542786,21.31558,32.32629,57,QB_StmBda702_001,369,621
6997790,-593.020813,21.51136,64.637573,57,QB_StmBda702_001,369,621
6997791,-558.809326,16.599131,163.872299,57,QB_StmBda702_001,369,621
6997792,-591.404724,28.96673,134.428696,57,QB_StmBda702_001,369,621
6997793,-464.511108,-0.303573,203.771194,57,QB_StmBda702_001,369,621
6997795,-356.601013,5.373021,181.776794,57,QB_StmBda702_001,369,621
6997796,-219.542999,6.837161,358.108795,57,QB_StmBda702_001,369,621
6997797,-144.817505,12.02132,538.279785,57,QB_StmBda702_001,369,621
6997798,-59.740421,17.61384,622.972595,57,QB_StmBda702_001,369,621
6997802,28.55727,5.197571,505.803497,57,QB_StmBda702_001,369,621
6997803,-8.343943,36.799629,675.088989,57,QB_StmBda702_001,369,621
6997804,93.028397,42.005001,696.924988,57,QB_StmBda702_001,369,621
6997805,-310.412415,18.76708,190.123001,57,QB_StmBda702_001,369,621
6997808,-308.488495,17.447651,210.445694,57,QB_StmBda702_001,369,621
6997809,-306.993408,20.72418,229.274597,57,QB_StmBda702_001,369,621
6997810,-306.234406,21.25633,242.307693,57,QB_StmBda702_001,369,621
6997811,-301.471802,19.2094,248.8069,57,QB_StmBda702_001,369,621
6997812,-292.072388,19.119221,260.308502,57,QB_StmBda702_001,369,621
6997813,-589.077393,20.52055,68.87384,59,QB_StmBda702_001,369,621
6997817,-540.361084,12.43746,171.560196,59,QB_StmBda702_001,369,621
6997819,-451.191315,4.459805,189.779404,59,QB_StmBda702_001,369,621
6997821,-357.891815,5.488897,171.828094,59,QB_StmBda702_001,369,621
6997822,-220.744003,6.513644,340.486603,59,QB_StmBda702_001,369,621
6997826,-134.850006,10.77601,536.147278,59,QB_StmBda702_001,369,621
6997827,-61.750389,14.75808,613.075073,59,QB_StmBda702_001,369,621
6997828,43.730492,6.085877,506.678802,59,QB_StmBda702_001,369,621
6997829,-8.271073,37.484749,682.133911,59,QB_StmBda702_001,369,621
6997830,84.486153,41.938931,702.066772,59,QB_StmBda702_001,369,621
7025117,-217.611206,-0.001251,-84.914429,59,QB_StmBda702_001,369,621
7025121,-119.478699,-0.000662,-51.566921,59,QB_StmBda702_001,369,621
7025129,-81.961456,0,409.939514,59,QB_StmBda702_001,369,621
7025130,-80.265427,0.004879,390.130798,59,QB_StmBda702_001,369,621
7025136,-77.634193,-0.000029,26.578369,59,QB_StmBda702_001,369,621
7025331,-77.715843,0,120.701103,59,QB_StmBda702_001,369,621
7025332,-77.681267,0,220.828705,59,QB_StmBda702_001,369,621
7025333,-77.646744,0,320.838989,59,QB_StmBda702_001,369,621
7025334,-77.540741,0,379.351196,59,QB_StmBda702_001,369,621
7029769,86.112373,46.62529,766.108887,57,QB_StmBda702_001,369,621
6997777,-261.970306,11.232,161.838196,45,QB_StmBda702_002,369,621
6997781,-300.520508,11.18404,198.622498,45,QB_StmBda702_002,369,621
6997786,-284.5737,11.31049,147.690506,45,QB_StmBda702_002,369,621
6997787,-274.706207,11.1832,207.695404,45,QB_StmBda702_002,369,621
7008779,-278.670288,11.18319,170.557907,45,QB_StmBda702_002,369,621
7008780,-298.919891,11.1832,217.208405,45,QB_StmBda702_002,369,621
7008781,-276.772491,11.18319,167.178802,45,QB_StmBda702_002,369,621
7008782,-269.731995,18.048189,172.75,45,QB_StmBda702_002,369,621
7010805,-508.522614,8.700001,-50.51358,8,QB_StmBda702_003,369,621
7010806,-513.547913,8.7,-54.082119,8,QB_StmBda702_003,369,621
7010807,-514.724915,8.7,-55.4893,8,QB_StmBda702_003,369,621
7010808,-513.241028,8.7,3.444401,8,QB_StmBda702_003,369,621
7010809,-529.902405,8.205628,20.036449,8,QB_StmBda702_003,369,621
7010810,-527.336426,8.267864,19.8862,8,QB_StmBda702_003,369,621
7010811,-528.348572,8.277802,18.65888,8,QB_StmBda702_003,369,621
7010812,-529.191406,8.297735,17.342409,8,QB_StmBda702_003,369,621
7010813,-509.316803,8.7,-42.321949,8,QB_StmBda702_003,369,621
7010815,-537.982117,8.410395,-30.06986,8,QB_StmBda702_003,369,621
7010816,-535.852722,8.441041,-29.53758,8,QB_StmBda702_003,369,621
7010817,-536.805725,8.406275,-30.936529,8,QB_StmBda702_003,369,621
7010818,-579.805481,25.99983,-47.251228,8,QB_StmBda702_003,369,621
7010819,-515.623413,8.699999,5.791969,8,QB_StmBda702_003,369,621
7010820,-542.845581,7.611982,46.884621,8,QB_StmBda702_003,369,621
7010821,-525.822021,7.611982,59.671391,8,QB_StmBda702_003,369,621
7010822,-506.981689,7.9408,41.223709,8,QB_StmBda702_003,369,621
7010823,-507.255798,8.030139,39.186161,8,QB_StmBda702_003,369,621
7010824,-545.02002,7.611982,41.784531,8,QB_StmBda702_003,369,621
7010825,-528.650818,7.611982,57.608971,8,QB_StmBda702_003,369,621
7010826,-542.40741,7.611982,43.315071,8,QB_StmBda702_003,369,621
7010827,-529.468506,7.611982,61.931591,8,QB_StmBda702_003,369,621
7010828,-536.768311,7.978855,-57.144619,8,QB_StmBda702_003,369,621
7010829,-536.072876,8.025082,-53.524391,8,QB_StmBda702_003,369,621
7010831,-578.655823,25.999861,-46.436169,8,QB_StmBda702_003,369,621
6851576,503.43689,111.277298,-122.202698,40,QB_StmBda705_001,369,621
6851689,504,111.1912,-133,6,QB_StmBda705_001,369,621
7011709,508.778687,111.528397,-154.464294,8,QB_StmBda705_001,369,621
7007538,515.342896,111.650299,-152.758102,8,QB_StmBda705_002,369,621
7007539,503.65451,112.016502,-156.817001,8,QB_StmBda705_002,369,621
7007540,494.926392,112.107903,-155.5047,8,QB_StmBda705_002,369,621
7007541,519.554321,112.199501,-157.396805,8,QB_StmBda705_002,369,621
7007543,500.144989,112.291,-162.432404,8,QB_StmBda705_002,369,621
7007544,513.572815,111.711197,-158.678604,8,QB_StmBda705_002,369,621
7007545,507.743896,111.682098,-159.899307,8,QB_StmBda705_002,369,621
7007546,522.789307,112.199501,-147.417404,8,QB_StmBda705_002,369,621
7007547,499.565094,112.107903,-157.3358,8,QB_StmBda705_002,369,621
6949473,-531.416626,8.272677,-43.314621,8,QST_ENPC_001,369,621
6949472,-529.988525,8.617201,-22.343719,8,QST_ENPC_001,369,621
6949471,-526.235107,8.635029,-25.719971,8,QST_ENPC_001,369,621
6949501,-529.896973,8.293576,-46.54673,8,QST_ENPC_001,369,621
6949502,-510.757996,8.699959,22.88216,8,QST_ENPC_001,369,621
6949503,-508.514099,8.700001,-50.504089,8,QST_ENPC_001,369,621
6949504,-513.603516,8.7,-54.06274,8,QST_ENPC_001,369,621
6949505,-514.67218,8.682312,-55.45134,8,QST_ENPC_001,369,621
6949512,-513.226013,8.7,3.499226,8,QST_ENPC_001,369,621
6949516,-529.918823,8.205481,20.024429,8,QST_ENPC_001,369,621
6949517,-527.355286,8.267116,19.902361,8,QST_ENPC_001,369,621
6949518,-528.331787,8.278433,18.65114,8,QST_ENPC_001,369,621
6949529,-529.186279,8.297964,17.33881,8,QST_ENPC_001,369,621
6949532,-509.237213,8.7,-42.357052,8,QST_ENPC_001,369,621
6949533,-721.111023,58,-9.791341,8,QST_ENPC_001,369,621
6949534,-722.637024,58,-9.730406,8,QST_ENPC_001,369,621
6949536,-506.951508,7.920029,41.276279,8,QST_ENPC_001,369,621
6949537,-507.252991,8.011642,39.31567,8,QST_ENPC_001,369,621
6949541,-545.041321,7.611982,41.77977,8,QST_ENPC_001,369,621
6949542,-528.713013,7.611982,57.61451,8,QST_ENPC_001,369,621
6949543,-542.371521,7.611982,43.305279,8,QST_ENPC_001,369,621
6949544,-529.442322,7.583679,62.088871,8,QST_ENPC_001,369,621
6949545,-536.832581,7.9777,-57.098499,8,QST_ENPC_001,369,621
6949546,-536.051819,8.0268,-53.462898,8,QST_ENPC_001,369,621
6949574,-514.369385,9.507451,3.880587,45,QST_ENPC_001,369,621
6949656,-578.596497,25.999861,-46.360081,8,QST_ENPC_001,369,621
6949662,-658.830322,50.000019,-24.236971,8,QST_ENPC_001,369,621
6949659,-656.88562,49.97327,-24.88751,8,QST_ENPC_001,369,621
6949660,-537.987427,8.407715,-30.07556,8,QST_ENPC_001_1,369,621
6949658,-535.789978,8.377136,-29.556761,8,QST_ENPC_001_1,369,621
6949661,-536.766724,8.377136,-30.930111,8,QST_ENPC_001_1,369,621
6949657,-579.792603,25.99983,-47.227829,8,QST_ENPC_001_1,369,621
6949739,-515.486572,8.7,5.757647,8,QST_ENPC_001_1,369,621
6949740,-542.836121,7.611982,46.889019,8,QST_ENPC_001_1,369,621
6949741,-525.787415,7.611982,59.690781,8,QST_ENPC_001_1,369,621
6949325,-510.063293,8.682312,20.981079,8,QST_ENPC_001_HANDLER,369,621
6949326,-545.169312,8.896262,-8.710298,8,QST_ENPC_001_HANDLER,369,621
6949328,-545.80719,8.650528,-1.307098,8,QST_ENPC_001_HANDLER,369,621
6949329,-643.213013,50.000019,-37.71019,8,QST_ENPC_001_HANDLER,369,621
6949330,-721.553772,58,-11.95592,8,QST_ENPC_001_HANDLER,369,621
6949331,-662.107178,49.99979,-48.852531,8,QST_ENPC_001_HANDLER,369,621
6949332,-669.488281,50.01252,-42.055859,8,QST_ENPC_001_HANDLER,369,621
6949333,-507.377686,8.7,0.015198,8,QST_ENPC_001_HANDLER,369,621
6949334,-524.56842,8.688829,-19.402809,8,QST_ENPC_001_HANDLER,369,621
6949335,-539.635315,7.611982,52.140011,8,QST_ENPC_001_HANDLER,369,621
6949337,-506.614807,8.7,-40.299068,8,QST_ENPC_001_HANDLER,369,621
6949338,-512.230103,8.010925,37.643921,8,QST_ENPC_001_HANDLER,369,621
6949510,-514.122192,8.682312,2.639771,8,QST_ENPC_001_HANDLER,369,621
6949636,-651.117676,49.97327,6.576599,8,QST_ENPC_001_HANDLER,369,621
6949635,-657.068726,49.97327,-23.208981,8,QST_ENPC_001_HANDLER,369,621
6949655,-631.37262,53.749989,-45.47961,8,QST_ENPC_001_HANDLER,369,621
6973276,-715.094421,58,-25.97316,8,QST_ENPC_001_HANDLER,369,621
6980096,716.21283,70,634.790405,8,QST_ENPC_002,369,621
6980097,716.487427,70,634.027588,8,QST_ENPC_002,369,621
6955576,714.53363,70,633.844482,8,QST_ENPC_002,369,621
6980209,661.646423,69.962517,599.359009,8,QST_ENPC_002,369,621
6980402,662.348328,69.962517,598.718079,8,QST_ENPC_002,369,621
6980198,624.963684,69.993042,576.256775,8,QST_ENPC_002,369,621
6980200,628.320801,69.962517,585.015625,8,QST_ENPC_002,369,621
6980196,624.933228,69.993042,577.965881,8,QST_ENPC_002,369,621
6980202,610.040405,69.993042,559.105713,8,QST_ENPC_002,369,621
6980199,628.381714,69.962517,587.029785,8,QST_ENPC_002,369,621
6980133,580.071716,69.932129,559.410889,8,QST_ENPC_002,369,621
6980132,580.92627,69.962517,560.082275,8,QST_ENPC_002,369,621
6980131,579.613892,69.932129,560.662109,8,QST_ENPC_002,369,621
6979976,683.710876,69.962517,544.182495,8,QST_ENPC_002,369,621
6979977,702.784729,69.962517,542.290283,8,QST_ENPC_002,369,621
6980066,654.23053,69.932129,533.653687,8,QST_ENPC_002,369,621
6980067,653.131775,70.17627,534.996582,8,QST_ENPC_002,369,621
6980065,652.460388,69.932129,533.13501,8,QST_ENPC_002,369,621
6980116,648.950928,69.993042,518.059082,8,QST_ENPC_002,369,621
6980115,649.561218,69.993042,516.990784,8,QST_ENPC_002,369,621
6980089,736.049316,69.932129,464.072601,8,QST_ENPC_002,369,621
6980091,733.957214,70.000008,452.622009,8,QST_ENPC_002,369,621
6980088,735.683105,69.932129,465.720612,8,QST_ENPC_002,369,621
6980211,732.753418,69.993042,550.560791,8,QST_ENPC_002,369,621
6980092,752.437622,69.962517,546.044128,8,QST_ENPC_002,369,621
6979974,698.969971,70,534.935425,8,QST_ENPC_002,369,621
6979981,679.865601,69.962517,530.08313,8,QST_ENPC_002,369,621
6979980,678.736572,69.962517,530.540894,8,QST_ENPC_002,369,621
6979973,698.756287,70,536.522522,8,QST_ENPC_002,369,621
6979975,695.918091,70,535.088074,8,QST_ENPC_002,369,621
6982784,624.078674,79.972527,628.809082,8,QST_ENPC_002,369,621
6982785,622.186523,79.972527,631.708313,8,QST_ENPC_002,369,621
6980120,605.890015,69.993042,464.530304,8,QST_ENPC_002,369,621
6980121,606.835876,69.993042,464.011505,8,QST_ENPC_002,369,621
6980118,604.943787,69.993042,463.523193,8,QST_ENPC_002,369,621
6980104,583.642273,69.993027,511.37561,8,QST_ENPC_002,369,621
6980101,580.346313,71.976799,509.23941,8,QST_ENPC_002,369,621
6980105,589.257629,70.450798,505.516113,8,QST_ENPC_002,369,621
6949753,635.889221,80,668.818115,8,QST_ENPC_002_HANDLER,369,621
6949754,632.83728,79.972527,641.504517,8,QST_ENPC_002_HANDLER,369,621
6949755,628.076477,79.972527,634.546387,8,QST_ENPC_002_HANDLER,369,621
6949756,616.876282,80.999977,648.27948,8,QST_ENPC_002_HANDLER,369,621
6955572,675.762573,70,538.476318,8,QST_ENPC_002_HANDLER,369,621
6955573,753.59729,70,547.325806,8,QST_ENPC_002_HANDLER,369,621
6955574,593.591125,70,521.822876,8,QST_ENPC_002_HANDLER,369,621
6955577,563.585022,70,432.601105,8,QST_ENPC_002_HANDLER,369,621
6949757,677.851624,60,460.990204,8,QST_ENPC_002_HANDLER,369,621
6949758,679.741577,70,511.346802,8,QST_ENPC_002_HANDLER,369,621
6949759,467.551605,62.019329,583.7948,8,QST_ENPC_002_HANDLER,369,621
6949760,497.769287,69.99942,583.759827,8,QST_ENPC_002_HANDLER,369,621
6979971,635.297791,80,670.368896,8,QST_ENPC_002_HANDLER,369,621
6979984,666.793396,70.496552,544.026611,8,QST_ENPC_002_HANDLER,369,621
6979986,669.023987,69.99308,539.592285,8,QST_ENPC_002_HANDLER,369,621
6980093,716.365173,72.983887,518.791382,8,QST_ENPC_002_HANDLER,369,621
6980094,719.935913,69.993042,518.492615,8,QST_ENPC_002_HANDLER,369,621
6980095,719.508484,69.962517,520.98877,8,QST_ENPC_002_HANDLER,369,621
6980215,590.417419,80,638.718384,8,QST_ENPC_002_HANDLER,369,621
6980217,589.181274,79.996063,640.008972,8,QST_ENPC_002_HANDLER,369,621
6980399,720.291504,70,523.463989,8,QST_ENPC_002_HANDLER,369,621
6980400,723.048706,69.993042,520.344971,8,QST_ENPC_002_HANDLER,369,621
6980401,719.681519,70,524.187012,8,QST_ENPC_002_HANDLER,369,621
7018355,747.12738,69.932129,465.171295,8,QST_ENPC_002_HANDLER,369,621
7018357,744.258728,69.932129,465.567993,8,QST_ENPC_002_HANDLER,369,621
7018358,745.937073,69.932129,464.225098,8,QST_ENPC_002_HANDLER,369,621
7018359,745.998291,69.932129,462.180389,8,QST_ENPC_002_HANDLER,369,621
7018360,748.16333,69.932129,463.8284,8,QST_ENPC_002_HANDLER,369,621
7018361,752.00177,69.962471,498.913391,8,QST_ENPC_002_HANDLER,369,621
7018362,752.651184,69.932129,496.147003,8,QST_ENPC_002_HANDLER,369,621
7018369,756.189209,69.993027,498.177887,8,QST_ENPC_002_HANDLER,369,621
7018370,755.2146,69.999947,500.022797,8,QST_ENPC_002_HANDLER,369,621
7018371,754.60437,69.962517,498.252808,8,QST_ENPC_002_HANDLER,369,621
7018375,752.513428,70.000023,545.947327,8,QST_ENPC_002_HANDLER,369,621
7018377,732.692322,69.999992,529.763,8,QST_ENPC_002_HANDLER,369,621
7018378,732.483093,69.999992,527.898315,8,QST_ENPC_002_HANDLER,369,621
7018379,626.299988,80.000008,635.204895,8,QST_ENPC_002_HANDLER,369,621
7018380,630.884216,70,530.144226,8,QST_ENPC_002_HANDLER,369,621
7018381,630.273926,70,526.207275,8,QST_ENPC_002_HANDLER,369,621
7018382,631.830322,70,528.435181,8,QST_ENPC_002_HANDLER,369,621
7018383,628.198608,70,527.428101,8,QST_ENPC_002_HANDLER,369,621
7018391,575.280273,69.932129,571.740173,8,QST_ENPC_002_HANDLER,369,621
7018392,574.33429,69.932121,571.121887,8,QST_ENPC_002_HANDLER,369,621
7018393,574.989075,69.962517,572.372314,8,QST_ENPC_002_HANDLER,369,621
7018395,573.277405,69.932129,572.464722,8,QST_ENPC_002_HANDLER,369,621
7019949,742.856628,69.993042,521.443176,8,QST_ENPC_002_HANDLER,369,621
7019950,740.901672,69.993042,519.890076,8,QST_ENPC_002_HANDLER,369,621
7019955,605.187988,79.972527,634.729492,8,QST_ENPC_002_HANDLER,369,621
7019956,606.753174,80.000008,630.915527,8,QST_ENPC_002_HANDLER,369,621
7019957,604.702881,80.000008,631.546082,8,QST_ENPC_002_HANDLER,369,621
7019958,602.563416,79.972527,631.921875,8,QST_ENPC_002_HANDLER,369,621
6949748,-285.208191,11.1832,188.843597,8,QST_ENPC_003_HANDLER,369,621
6949749,-282.31601,11.1751,206.412796,8,QST_ENPC_003_HANDLER,369,621
6949750,-293.005005,11.1811,196.499695,8,QST_ENPC_003_HANDLER,369,621
6949751,-282.855408,11.1832,189.725204,8,QST_ENPC_003_HANDLER,369,621
6949752,-282.54129,11.1832,187.644699,8,QST_ENPC_003_HANDLER,369,621
6846570,-641.96228,64.307693,-291.187988,45,QST_EOBJ_001,369,621
6846571,-321.515015,51.77774,-456.406799,45,QST_EOBJ_001,369,621
6846572,-355.611511,25.042471,12.37506,45,QST_EOBJ_001,369,621
6846573,673.578918,111.800003,-712.489502,45,QST_EOBJ_001,369,621
6846574,51.224491,-0.00195,-254.169601,45,QST_EOBJ_001,369,621
6846575,-173.499603,31.26577,475.096802,45,QST_EOBJ_001,369,621
6846576,-405.44751,204.199097,740.993286,45,QST_EOBJ_001,369,621
6846577,109.608002,42.00515,788.659973,45,QST_EOBJ_001,369,621
6846578,400.62561,116.7892,69.962517,45,QST_EOBJ_001,369,621
6846579,675.776184,82.999969,508.537415,45,QST_EOBJ_001,369,621
7924579,746.683289,69.999947,533.143188,8,QST_LucKbc004_002,369,621
7875797,790.262085,69.999908,634.186096,8,QST_LucKbc008,369,621
7875806,794.065613,69.999908,635.458191,40,QST_LucKbc008,369,621
7876868,599.242798,80.000023,623.097778,8,QST_LucKbc015,369,621
7876920,274.796814,10.57412,-543.032104,8,QST_LucKbc015,369,621
7876921,274.071014,10.51101,-543.972229,8,QST_LucKbc015,369,621
7876933,270.344391,10.4115,-542.514404,8,QST_LucKbc015,369,621
7876952,270.051392,10.40476,-541.717529,8,QST_LucKbc015,369,621
7876960,81.498413,9.964111,-574.21228,8,QST_LucKbc015,369,621
7876976,82.04129,10.0286,-572.754028,8,QST_LucKbc015,369,621
7876977,83.552231,9.998088,-574.176819,8,QST_LucKbc015,369,621
7876979,83.512573,10.02515,-572.472778,8,QST_LucKbc015,369,621
7877597,-790.768311,78.222076,-699.549927,8,QST_LucKbc015,369,621
7877637,51.35482,24.662479,-787.917419,8,QST_LucKbc015,369,621
7877638,50.129089,24.66247,-787.968994,8,QST_LucKbc015,369,621
7952506,50.129101,24.6625,-787.968994,8,QST_LucKbc015,369,621
7961222,51.07869,24.662491,-786.63678,45,QST_LucKbc015,369,621
7962813,124.429604,10,-515.586914,8,QST_LucKbc015,369,621
7962814,124.589798,9.994568,-514.000122,8,QST_LucKbc015,369,621
6870599,-672.69397,49.999729,14.99957,8,QST_StmBda701,369,621
6870600,-671.656372,49.999771,16.18976,8,QST_StmBda701,369,621
6870601,-675.135376,49.99966,12.86333,8,QST_StmBda701,369,621
6870603,-599.388977,33.9617,0.545267,8,QST_StmBda701,369,621
6870604,-589.970398,33.99995,-4.018937,8,QST_StmBda701,369,621
6870610,-631.489319,53.75,13.72971,8,QST_StmBda701,369,621
6870611,-651.484009,50.000019,-3.09763,8,QST_StmBda701,369,621
6870612,-649.866516,50.000019,-1.968483,8,QST_StmBda701,369,621
6870613,-662.592529,50.000031,-0.503601,8,QST_StmBda701,369,621
6875111,-665.356628,50.000031,2.092089,40,QST_StmBda701,369,621
6925931,-674.052185,49.999699,14.14068,8,QST_StmBda701,369,621
6925932,-600.791321,33.9617,1.396927,8,QST_StmBda701,369,621
6925933,-591.383728,33.99995,-1.908279,8,QST_StmBda701,369,621
6925934,-632.674011,53.749989,15.76354,8,QST_StmBda701,369,621
6925935,-650.293823,50.000019,0.900174,8,QST_StmBda701,369,621
6925937,-663.752197,50.000031,-2.761932,8,QST_StmBda701,369,621
6925938,-665.033875,50.000031,-0.167929,8,QST_StmBda701,369,621
6926024,-599.43103,34.024712,4.039241,8,QST_StmBda701,369,621
6926025,-603.710693,33.99992,3.303459,8,QST_StmBda701,369,621
6926026,-593.676392,33.99984,0.5672,8,QST_StmBda701,369,621
6926027,-595.46698,33.999779,-3.215114,8,QST_StmBda701,369,621
6926028,-636.782776,53.749989,16.917959,8,QST_StmBda701,369,621
7011118,-635.992188,53.75,12.58862,8,QST_StmBda701,369,621
6842730,-662.277588,50.000031,5.415932,40,QST_StmBda702,369,621
6842735,65.172791,45.410229,764.027588,40,QST_StmBda702,369,621
6870664,-649.757019,50.000019,-1.956352,45,QST_StmBda702,369,621
6870670,-532.565186,8.341388,-37.793591,8,QST_StmBda702,369,621
6870672,-653.254028,49.97327,-3.524841,8,QST_StmBda702,369,621
6870676,67.901627,45.410221,767.432373,8,QST_StmBda702,369,621
6870678,66.558868,45.410221,766.486206,8,QST_StmBda702,369,621
6870679,64.208794,45.365108,766.86853,8,QST_StmBda702,369,621
6925958,-648.105713,49.97327,-0.221084,8,QST_StmBda702,369,621
6925976,64.621948,45.365108,769.955017,8,QST_StmBda702,369,621
6925977,66.575073,45.365108,771.602905,8,QST_StmBda702,369,621
6870681,210.986496,-0.3,340.352386,8,QST_StmBda703,369,621
6870683,211.231705,-0.3,342.160797,8,QST_StmBda703,369,621
6870684,317.062195,-94.135094,350.927887,8,QST_StmBda703,369,621
6870686,673.914673,59.98315,459.067596,8,QST_StmBda703,369,621
6870687,675.959412,59.98315,460.379791,8,QST_StmBda703,369,621
6870688,756.97937,70,445.484314,8,QST_StmBda703,369,621
6870689,758.259827,70,446.111786,8,QST_StmBda703,369,621
6870691,756.885376,70,437.418396,40,QST_StmBda703,369,621
6870735,675.959412,59.98315,460.379791,45,QST_StmBda703,369,621
6925979,759.548523,69.993042,444.484314,8,QST_StmBda703,369,621
6870706,-667.200806,50.010239,16.769541,8,QST_StmBda704,369,621
6870707,-669.214905,50.010239,17.959789,8,QST_StmBda704,369,621
6925980,643.69342,79.972527,654.19458,8,QST_StmBda704,369,621
6925981,644.853088,79.972527,653.218018,8,QST_StmBda704,369,621
6925982,642.182129,79.994148,654.327209,8,QST_StmBda704,369,621
6925983,741.392273,69.993042,538.021484,8,QST_StmBda704,369,621
6925984,751.369507,69.993042,516.7771,8,QST_StmBda704,369,621
6926030,644.547913,79.972527,656.300293,8,QST_StmBda704,369,621
6926031,645.799072,79.972527,654.927002,8,QST_StmBda704,369,621
6842737,511.382813,111.306801,-100.041901,40,QST_StmBda705,369,621
6870712,337.098785,78.002487,45.747189,8,QST_StmBda705,369,621
6870713,336.05249,78.009697,44.034088,8,QST_StmBda705,369,621
6870715,558.525879,161.974503,74.479248,8,QST_StmBda705,369,621
6870716,560.05188,162,72.281982,8,QST_StmBda705,369,621
6870717,554.528076,161.974503,73.44165,8,QST_StmBda705,369,621
6870718,509.616211,111.1577,-107.184998,45,QST_StmBda705,369,621
6875114,513.01123,111.519897,-106.654602,40,QST_StmBda705,369,621
6925986,509.616089,111.162003,-107.124001,8,QST_StmBda705,369,621
6925987,509.741699,111.3741,-110.811401,8,QST_StmBda705,369,621
6926032,553.166016,161.974503,75.500053,8,QST_StmBda705,369,621
6926033,553.48822,162,69.693413,40,QST_StmBda705,369,621
6998812,506.247711,111.233704,-112.613098,8,QST_StmBda705,369,621
6998813,511.260986,111.697502,-116.512703,8,QST_StmBda705,369,621
6998814,513.414673,111.725403,-113.472603,8,QST_StmBda705,369,621
6998815,506.466309,111.185799,-117.233803,8,QST_StmBda705,369,621
7005929,410.903503,116.7892,67.461517,45,QST_StmBda705,369,621
7005930,407.523804,116.7892,97.690247,45,QST_StmBda705,369,621
7005931,412.353302,116.7892,49.150829,45,QST_StmBda705,369,621
7005932,413.396088,116.7892,73.950684,45,QST_StmBda705,369,621
7005933,412.94809,116.7892,90.745453,45,QST_StmBda705,369,621
7005934,407.588409,116.7892,42.23114,45,QST_StmBda705,369,621
7010783,411.907013,82,69.911713,40,QST_StmBda705,369,621
7011343,340.280914,78.000107,41.086342,8,QST_StmBda705,369,621
7011344,341.928802,78.000107,39.926552,8,QST_StmBda705,369,621
7011345,333.470703,74,63.278782,8,QST_StmBda705,369,621
7011346,348.102692,78.000107,43.797932,8,QST_StmBda705,369,621
7011347,341.761688,78.000107,42.058842,8,QST_StmBda705,369,621
7011348,329.885315,74,78.71904,8,QST_StmBda705,369,621
7011349,331.274506,74,77.179543,8,QST_StmBda705,369,621
7011350,409.003204,116.7892,68.664627,8,QST_StmBda705,369,621
7011351,414.122406,116.7892,93.105927,8,QST_StmBda705,369,621
7011352,550.968384,162,63.121731,8,QST_StmBda705,369,621
7011353,545.891418,161.974503,62.88245,8,QST_StmBda705,369,621
7011354,549.675781,162,78.843384,8,QST_StmBda705,369,621
7011355,547.580811,162,65.70372,8,QST_StmBda705,369,621
7011357,555.535217,162,66.941277,8,QST_StmBda705,369,621
7021972,559.539429,162,70.246712,8,QST_StmBda705,369,621
7021973,544.945374,161.974503,75.516853,8,QST_StmBda705,369,621
7021974,548.271912,161.974503,71.641113,8,QST_StmBda705,369,621
7021975,552.320679,162,67.270447,8,QST_StmBda705,369,621
7021976,543.022827,161.974503,61.539551,8,QST_StmBda705,369,621
7021977,541.698975,161.974503,79.51297,8,QST_StmBda705,369,621
7021978,543.755127,161.974503,69.596443,8,QST_StmBda705,369,621
7021979,544.823181,161.974503,82.108757,8,QST_StmBda705,369,621
7021980,554.956177,161.974503,61.610359,8,QST_StmBda705,369,621
7021981,547.84082,162,58.068371,8,QST_StmBda705,369,621
7021982,555.046875,162,79.850456,8,QST_StmBda705,369,621
6870737,-615.191589,33.981812,-7.159513,8,QST_StmBda706,369,621
6870738,-616.784912,33.95129,-8.224609,8,QST_StmBda706,369,621
6870785,-584.477722,21.589081,-11.91816,8,QST_StmBda706,369,621
6870797,-580.400085,21.380939,-13.96602,40,QST_StmBda706,369,621
6925951,-615.077576,33.95129,-9.649031,8,QST_StmBda706,369,621
6998816,579.663879,169.012802,69.972618,45,QST_StmBda706,369,621
6998817,559.746704,161.974503,78.629639,8,QST_StmBda706,369,621
7031300,-674.062622,49.999699,14.09704,8,QST_StmBda706,369,621
7854748,-410.574493,204.180893,739.517822,8,QST_StmBdr304,369,621
7854749,-411.917297,204.180893,739.151611,8,QST_StmBdr304,369,621
7854782,-410.574493,204.180893,739.517822,68,QST_StmBdr304,369,621
7854783,-411.88681,204.180893,739.151611,68,QST_StmBdr304,369,621
